x,y,raw_flux,Red,R_mag
386.121825914272,139.74684227252695,715.2450501157913,15.021915682136537,14.922515682136538
659.3529550918618,141.6694013824769,2698.5034507277883,13.580245390075788,13.480845390075789
603.4836504425843,142.7902679758615,707.6918392166679,15.033442365606806,14.934042365606807
444.54042849300885,147.72925154811193,15096.963513900342,11.710828820836003,11.611428820836004
312.08590358191174,148.28594375984764,3684.3399067775845,13.242153609087763,13.142753609087764
559.8922375802728,146.68576539437427,-256.77124709906485,,
674.9780800174137,148.9805507928036,2211.85091056728,13.796163209286934,13.696763209286935
888.2557021342261,147.64645459919143,1153.3582562109614,14.503142262400171,14.403742262400172
2.1426265675595464,148.72698605759766,3769.0736536468758,13.21746627364149,13.11806627364149
329.28183501886593,147.9055564027117,73.52540392027396,17.491959286890538,17.39255928689054
84.85408189486716,149.70527091428113,512.5316563460776,15.38375109794802,15.28435109794802
282.2326948950727,149.37229053304227,759.7275317368747,14.956408171795243,14.857008171795243
543.728669084188,149.0634504761174,-337.7345770570206,,
727.449656952975,150.0592696245926,638.168151862829,15.14571501774605,15.04631501774605
1056.0784016180753,150.59617579272663,123.02135110216395,16.933101603410837,16.833701603410837
356.4518310683831,151.53621726464362,-157.37806031533825,,
686.358828947621,153.9940983057804,13050.760212469853,11.868963308836648,11.769563308836648
1072.6788912232628,155.4632662584547,8247.154547149268,12.367292501772596,12.267892501772597
432.041836691899,151.99154247003645,-116.17933971199737,,
834.0141902279105,153.16503190160196,1817.3451602374985,14.009459287595835,13.910059287595836
231.78644319623885,153.73458489893378,745.6037779911196,14.97678258464304,14.87738258464304
273.93568822745885,154.32711409306816,872.7015808543772,14.805888427797257,14.706488427797257
583.8034092665285,155.15786321743076,1424.7211781407689,14.273728134387486,14.174328134387487
866.9922720006477,154.94164742868958,25.576210399614112,18.638462344597645,18.539062344597646
980.4241204768114,157.78570610440264,1455.2675205754995,14.250695742867446,14.151295742867447
1021.0921437141028,157.7706145739735,5302.119644701809,12.84692902557926,12.747529025579261
130.32654499655146,157.3561829066961,420.24220226581076,15.599303675203199,15.4999036752032
891.012741195952,157.60100729617193,833.284211110566,14.856069952007875,14.756669952007876
196.39010029270813,157.23414337005454,626.9242471246058,15.165015166778076,15.065615166778077
487.9739608547664,171.74195359444093,1003221.7960894865,7.154560436693559,7.0551604366935585
167.79191132398637,158.6850108229648,978.0940023346856,14.682101344912091,14.582701344912092
297.09333325744194,160.04644426270295,1848.7056285582282,13.990883425787555,13.891483425787555
459.7367348827884,158.7750280165427,473.2808712165488,15.470255455051955,15.370855455051956
606.6282958120179,159.2642586692249,443.4242920043019,15.541004131275725,15.441604131275726
630.9777918435806,159.3689493536291,998.7204808784446,14.659442944232307,14.560042944232308
910.932689587992,164.80405604207118,77326.2747904585,9.93723511333645,9.837835113336451
53.748324608154235,163.98768568958724,14636.398117642648,11.744467299443917,11.645067299443918
91.59739789591664,159.47448320297391,305.90912516300983,15.94407175439273,15.844671754392731
337.11333880231155,159.98135039149034,2410.759354182882,13.702668183026617,13.603268183026618
809.9669070510013,160.42030657310048,608.2939434239674,15.197769103566788,15.098369103566789
898.7445359230645,159.86410893422658,1871.6257551423441,13.97750530242634,13.878105302426341
77.61155475358075,162.88576041971754,3593.3497751788104,13.269304101203462,13.169904101203462
359.87257691289,163.07991951666693,3727.2777310874517,13.229573447982165,13.130173447982166
748.3368021297553,161.60215389132858,540.6589493158327,15.325744344240723,15.226344344240724
245.9598284368892,164.42048403148058,1369.5558746490183,14.316603446617025,14.217203446617026
660.7004236885689,162.33659884262235,310.55513028876254,15.927706064294037,15.828306064294038
26.535290647366338,163.50514366323543,481.24771716522343,15.452131128439387,15.352731128439387
119.25658884966137,166.1124648223156,3950.105931746699,13.166530978344554,13.067130978344554
330.15915755666276,165.42818801995804,2711.1916816760804,13.575152276087147,13.475752276087148
1069.4084362527392,165.63011441869483,1541.214244776035,14.188395298583087,14.088995298583088
595.8105177309146,166.4769441553592,1186.560175106023,14.472328414763668,14.372928414763669
1027.5908624539625,168.23820320166533,3280.251827132275,13.368284869296229,13.26888486929623
1053.00816916278,165.90688642611514,-32.24851938271141,,
