x,y,raw_flux,red_mag,R_mag
415.9207146336686,203.42428874095043,14100.204212994056,12.27728123431886,12.17788123431886
1073.410407352196,203.70520952704717,-1364.7107386292978,,
352.9164220727543,204.82096272533755,1408.4805004422842,14.778467643718628,14.679067643718628
807.4071888716612,204.8620414566776,4555.238860168761,13.504066853942872,13.404666853942873
401.42511740444655,205.94769000321455,906.7741869547526,15.256596869230382,15.157196869230383
469.75949642621424,206.15419110111893,10488.480908775065,12.59856326068248,12.499163260682481
515.7012712148097,209.55941841538254,8464.673480292617,12.831319215471712,12.731919215471713
201.83368883581446,207.18817300689702,4419.2461724395735,13.53697425465265,13.43757425465265
454.24921378490615,213.25594659566534,5859.307988575607,13.230728923628284,13.131328923628285
731.2685087739546,210.03493747248228,5940.829966943942,13.21572693434048,13.116326934340481
1049.735631139087,209.54322133916443,-2293.666652464388,,
52.76598027617742,209.79823070684446,697.6049566704515,15.541320846482515,15.441920846482516
122.71959590242932,208.46144865213608,4751.230523854401,13.458329484858645,13.358929484858646
91.91280403392038,213.02131937167925,2087.613896305155,14.351219293028981,14.251819293028982
381.4584760360104,212.56190224185414,426.71893453932506,16.07498995583999,15.97558995583999
817.6022990225168,212.54206688127056,4241.842290538795,13.581458446666574,13.482058446666574
60.2602267008277,214.82629208923098,729.4751381205779,15.492818503488145,15.393418503488146
502.5710447141784,214.88071487712259,7053.224803341808,13.02937542556525,12.929975425565251
15.539327517244137,214.8752950061527,1986.7444811137443,14.404989702558566,14.305589702558567
907.750238915557,215.98588699187633,24810.513393150108,11.663755363188859,11.56435536318886
925.7090569650339,219.97887897420006,31165.520833639348,11.416158767881557,11.316758767881558
124.37731903781233,216.79336135492483,3700.944339084849,13.729563357002519,13.63016335700252
418.4958008696843,219.38021023252392,12799.922897853281,12.382326356714628,12.28292635671463
806.2507834435644,217.00409897799548,3515.633094537166,13.785335880603409,13.68593588060341
24.791433419177768,219.40948071027137,2013.0342953271688,14.390716806099524,14.291316806099525
212.54153705424238,221.51819474750653,6412.059512216335,13.132850879478225,13.033450879478226
387.1691073020351,220.51215182597173,4560.471359225225,13.502820409254705,13.403420409254705
52.16151570799339,221.947145215675,2024.5372065257798,14.384530334388643,14.285130334388644
149.66729536168862,222.66950292635693,-1057.2452522301255,,
547.6910061519644,223.58049621170204,260.7258730707156,16.609884414724235,16.510484414724235
632.7072985728854,223.10217760109907,1341.3590125668597,14.83148216170726,14.732082161707261
201.33278568758635,226.37111441750912,5607.876032505567,13.27834872934983,13.17894872934983
309.4529563002638,225.17391620762822,-474.64919688198677,,
573.2036778667508,227.23629427123322,4541.537661456285,13.507337440771977,13.407937440771978
971.843035330817,229.70143319028057,49253.24216767728,10.919257681136703,10.819857681136703
39.176094261948826,226.44005453333486,2164.3373222606588,14.31203236934503,14.21263236934503
351.52214551853456,227.56571347739919,134837.9859109902,9.825814098779418,9.726414098779419
910.9096165143237,228.44613110212603,32679.94749144403,11.364641365624314,11.265241365624314
945.0664652361247,228.306143304624,6818.0811659264655,13.066189323299959,12.96678932329996
865.2007963968254,228.9538628350738,1339.4551864636687,14.833024270277143,14.733624270277144
1074.890276752229,232.67446072990893,5139.922114931456,13.372953395280037,13.273553395280038
366.60647833723766,239.0994656631657,197807.59711817774,9.40973732237349,9.31033732237349
655.029833366032,231.55147859654363,-992.9085253824244,,
613.5352442097249,230.33030353257354,-44.28999802249365,,
412.76099952627084,232.2306921428048,11172.84561133951,12.529935246674064,12.430535246674065
674.5627644912989,230.8786962771359,-336.33241162340124,,
1055.7091011568527,233.6165044293574,3374.856703611706,13.829706397222505,13.730306397222506
1005.664331201917,232.82657418085734,1779.5665113710197,14.524559179725347,14.425159179725348
776.7946260833832,233.59499708835466,-1776.6581215204726,,
382.763712293059,236.45476773582757,183438.5136476354,9.491618433853043,9.392218433853044
472.4382648829305,233.2444221874574,1533.6226995233287,14.686048420728227,14.586648420728228
73.83319375066783,235.18078063777202,-813.8758074220463,,
261.38181792435813,234.61778244301973,10577.587180940181,12.589378207037434,12.489978207037435
902.2481224602619,236.7044757351121,6613.255616782533,13.099306467120188,12.999906467120189
274.9285927542999,239.21295478331035,13977.140347453173,12.28679892568464,12.18739892568464
174.88490276738725,242.91066464199602,56180.62477774639,10.776378329199899,10.6769783291999
909.8926294302302,241.30673374394007,6213.690438515873,13.166970707702196,13.067570707702197
561.5448836083966,239.46677648664485,5406.799391390047,13.317994100178906,13.218594100178906
