x,y,raw_flux,blue_mag,B_mag
139.00217518296296,98.02614900699128,2979.890206163119,14.129650647774199,14.652000647774198
248.47640179148524,99.99797147288514,10575.125392883408,12.754437490690632,13.276787490690632
63.0021271856225,100.8417807796772,1445.9856417651986,14.91474135343906,15.43709135343906
703.3655578049513,99.98735794275768,180502.4551690631,9.673943521094555,10.196293521094555
528.063525616859,102.24694712088872,170.91121600289932,17.23322489454237,17.75557489454237
471.26410388341657,101.58693104627243,165.95294720386755,17.265188880911094,17.787538880911093
158.64654312178527,103.85688084968378,-109.30290915108799,,
557.2867788857138,103.85859606946721,8358.686300631332,13.009806238391747,13.532156238391746
1011.6297202317784,104.46564616060851,55146.96176842068,10.961347328101224,11.483697328101224
47.76204928194918,105.92288554184978,2673.564771200809,14.247424529798913,14.769774529798912
354.47586257235815,104.96026466631255,85.3611481985455,17.987000684380696,18.509350684380696
823.145598689806,104.37493147041712,1108.8391934978365,15.202979884093228,15.725329884093227
286.0403687733294,105.33562196010546,44137.512157930054,11.203131679330497,11.725481679330496
241.08585874318916,110.7876831228239,9550.992693190878,12.865030022790224,13.387380022790223
566.1688147267741,110.86441818630628,8436.43091417708,12.999754418748768,13.522104418748768
183.18393212651333,109.66207472524606,6001.005906485161,13.369591169279927,13.891941169279926
1023.5035247031846,109.40348114480909,74310.63417158573,10.637523885786907,11.159873885786906
1075.229317567078,108.22931756707798,-2238.012727407943,,
851.318653941613,114.15153671201116,-1086.5308019181919,,
1020.3275372888604,121.3032851688162,73950.96242218255,10.642791728777858,11.165141728777858
287.5930585069177,121.15676700582387,46601.71179201134,11.144146630693076,11.666496630693075
627.1285178042724,115.57347040350446,-2052.5225402249225,,
949.585604295243,115.15577174003992,1994.711684940406,14.565450975435613,15.087800975435613
125.51423918760415,116.4689939764284,-1524.8507578506456,,
378.64713068075196,118.30701874159215,1474.759475035459,14.89334831706675,15.415698317066749
429.2615356743754,117.16533767601815,-2807.5744013921662,,
742.424673572905,116.50330749093861,-263.5665052166421,,
1001.1313822901755,118.4870931478831,45714.952850916416,11.165005614367303,11.687355614367302
674.0830829968539,118.54829744324633,-450.36376076811473,,
169.99359357856537,122.41890054968563,4013.0578834897883,13.806462744956006,14.328812744956005
219.39845135682432,121.55675585336287,1431.9350664811386,14.9253429933304,15.4476929933304
753.5351333130259,123.8760545835285,-75.94722193903112,,
1044.6183324046194,123.85919395426026,-211.29808631105493,,
593.6668378010861,126.16459376219396,1950.0293281896484,14.590048446969057,15.112398446969056
11.093898652421338,127.93364277366916,2735.7120335575496,14.222475352929447,14.744825352929446
224.485876823478,127.65019493054602,1927.5299816504003,14.602648449872648,15.124998449872647
486.2342041472131,127.34397316992406,-1133.4477124927855,,
671.5501683718315,127.03863038380712,-37.11677047456365,,
691.5428284978284,127.63424455634843,-924.9110330520926,,
169.5652956685846,130.99569917050806,3510.4308315928256,13.951750254192353,14.474100254192352
903.6177536344724,131.96952222709663,1345.0804217713812,14.99328067635005,15.51563067635005
181.93361665394372,130.00694507624195,4236.257663710176,13.747695386036478,14.270045386036477
393.7726793973078,131.57881976818524,2002.30182730213,14.561327445584242,15.083677445584241
528.7350942015362,130.29515368903697,-484.8221898014674,,
1072.1298976609473,148.0333899364664,168578.06539414037,9.74814864094168,10.27049864094168
985.3019508657919,132.22995951665374,-673.2078206328955,,
592.8021160881584,137.88022012130395,2063.797874990687,14.528483402475025,15.050833402475025
98.45706918948744,140.72013516261984,3398.644836688107,13.986886848452222,14.509236848452222
1000.6838594583382,136.90191325554653,2415.215469287815,14.357761600705594,14.880111600705593
257.0651292987102,140.68135208858382,4420.751281383676,13.7014111011224,14.223761101122399
666.9898063916456,139.2380016325848,168.55151917263856,17.24831962678904,17.77066962678904
764.1546170873072,139.37623677572594,977.4975646325775,15.339862094694027,15.862212094694026
58.79171688020125,140.2443205712939,3170.1147253395675,14.062463856163,14.584813856162999
796.5923273485073,139.97884719504796,1413.1222661142515,14.939701956115957,15.462051956115957
809.1613953291155,143.78410713838096,3671.967975811197,13.902904092454502,14.425254092454502
1027.3735941022294,143.61521137186782,70852.36285305223,10.689265459588235,11.211615459588234
23.485060945189566,140.95133073440365,3087.106994536547,14.091272100471423,14.613622100471423
565.3364368387421,142.3910456585441,29576.0278000189,11.637801690378657,12.160151690378656
827.8041707025111,144.53961326749095,5159.251586666653,13.533684538822065,14.056034538822065
1040.3276389052614,149.59902514161104,69389.93532398224,10.711910098082578,11.234260098082578
447.6305057122461,144.19016417966364,-165.3638504917344,,
510.71880339339464,172.37937418666365,4401056.193486763,6.206259020457263,6.728609020457263
17.88578591613625,148.0601432991238,643.7080624959699,15.793428932988585,16.315778932988586
474.96027133870615,151.4770851779617,38215.22036974614,11.359560384064638,11.881910384064637
70.81815355709402,152.0487609601918,4199.5936283231185,13.757133134499806,14.279483134499806
369.5860217003776,157.9940192440686,57053.3697317198,10.92444805443182,11.44679805443182
