# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Mon May 18 07:03:00 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 7.68000 1.5499999523 2.5428511323    1.550  0.771  3.8769  4.317    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -8.89e-14      0.00 7.099e-01 2.749e-01 2.704e-03 7.384e-04 6.707e-03 -1.000 1.526e-02 2.843 3.070 3.081 2.810 2.645 2.503 2.344 2.230 2.217
0.0152 0.01508 7.68000 1.6000000238 2.5465340628    1.600  0.832  3.8901  4.323    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-14      0.00 7.099e-01 2.748e-01 2.704e-03 7.383e-04 6.706e-03 -1.000 1.525e-02 2.691 2.901 2.895 2.657 2.518 2.401 2.269 2.177 2.166
0.0152 0.01508 7.68000 1.6500000954 2.5499614852    1.649  0.889  3.9027  4.329    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.73e-14      0.00 7.100e-01 2.748e-01 2.704e-03 7.382e-04 6.705e-03 -1.000 1.525e-02 2.548 2.744 2.723 2.518 2.403 2.308 2.200 2.127 2.117
0.0152 0.01508 7.68000 1.7000000477 2.5531580802    1.699  0.945  3.9146  4.334    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.382e-04 6.705e-03 -1.000 1.524e-02 2.408 2.594 2.560 2.387 2.296 2.221 2.134 2.078 2.068
0.0152 0.01508 7.68000 1.7500000000 2.5561455243    1.749  0.998  3.9259  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.748e-01 2.703e-03 7.381e-04 6.705e-03 -1.000 1.525e-02 2.274 2.451 2.409 2.267 2.196 2.139 2.071 2.029 2.021
0.0152 0.01508 7.68000 1.7999999523 2.5589429085    1.799  1.050  3.9366  4.341    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.100e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.523e-02 2.145 2.313 2.271 2.156 2.104 2.062 2.011 1.980 1.972
0.0152 0.01508 7.68000 1.8500000238 2.5615671203    1.849  1.099  3.9466  4.344    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.703e-03 7.381e-04 6.704e-03 -1.000 1.523e-02 2.023 2.182 2.149 2.058 2.020 1.990 1.954 1.932 1.926
0.0152 0.01508 7.68000 1.9000000954 2.5640331317    1.899  1.147  3.9561  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.702e-03 7.380e-04 6.703e-03 -1.000 1.523e-02 1.903 2.056 2.036 1.967 1.940 1.920 1.897 1.883 1.879
0.0152 0.01508 7.68000 1.9500001669 2.5663542767    1.950  1.193  3.9653  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.747e-01 2.702e-03 7.380e-04 6.703e-03 -1.000 1.522e-02 1.787 1.936 1.933 1.881 1.864 1.854 1.843 1.835 1.832
0.0152 0.01508 7.68000 2.0000000000 2.5685424513    2.000  1.238  3.9740  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.746e-01 2.702e-03 7.379e-04 6.703e-03 -1.000 1.527e-02 1.675 1.823 1.839 1.803 1.793 1.790 1.791 1.788 1.787
0.0152 0.01508 7.68000 2.0499999523 2.5706083333    2.050  1.281  3.9822  4.349    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.101e-01 2.746e-01 2.702e-03 7.379e-04 6.702e-03 -1.000 1.524e-02 1.566 1.715 1.750 1.728 1.725 1.729 1.739 1.741 1.742
0.0152 0.01508 7.68000 2.0999999046 2.5725614918    2.099  1.324  3.9900  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.378e-04 6.702e-03 -1.000 1.520e-02 1.460 1.612 1.666 1.656 1.658 1.668 1.687 1.693 1.696
0.0152 0.01508 7.68000 2.1500000954 2.5744105556    2.149  1.365  3.9977  4.348    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.378e-04 6.702e-03 -1.000 1.522e-02 1.358 1.512 1.587 1.589 1.596 1.610 1.638 1.647 1.652
0.0152 0.01508 7.68000 2.2000000477 2.5761632879    2.199  1.405  4.0049  4.347    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.377e-04 6.702e-03 -1.000 1.527e-02 1.257 1.415 1.510 1.522 1.533 1.552 1.588 1.600 1.607
0.0152 0.01508 7.68000 2.2500000000 2.5778267375    2.249  1.444  4.0119  4.345    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.377e-04 6.701e-03 -1.000 1.526e-02 1.159 1.321 1.436 1.458 1.472 1.495 1.539 1.553 1.562
0.0152 0.01508 7.68000 2.2999999523 2.5794072884    2.299  1.482  4.0186  4.343    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.702e-03 7.377e-04 6.701e-03 -1.000 1.526e-02 1.064 1.231 1.366 1.395 1.412 1.439 1.490 1.507 1.518
0.0152 0.01508 7.68000 2.4000000954 2.5823423892    2.399  1.556  4.0313  4.339    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.102e-01 2.746e-01 2.701e-03 7.377e-04 6.700e-03 -1.000 1.522e-02 0.880 1.057 1.232 1.275 1.297 1.330 1.395 1.416 1.430
0.0152 0.01508 7.68000 2.5999999046 2.5874412955    2.600  1.694  4.0545  4.329    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.535 0.736 0.984 1.048 1.078 1.120 1.209 1.237 1.258
0.0152 0.01508 7.68000 2.8000001907 2.5917117867    2.800  1.822  4.0753  4.316    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.214 0.444 0.758 0.838 0.872 0.922 1.032 1.065 1.092
0.0152 0.01508 7.68000 2.9818501472 2.5950284541    2.982  1.931  4.0925  4.304    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.057 0.202 0.569 0.659 0.697 0.753 0.878 0.916 0.946
0.0152 0.01508 7.68000 3.0000000000 2.5953341962    3.000  1.941  4.0941  4.302    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.083 0.179 0.550 0.641 0.680 0.737 0.863 0.902 0.932
0.0152 0.01508 7.68000 3.2000000477 2.5984409005    3.199  2.053  4.1116  4.288    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.364 -0.066 0.356 0.457 0.500 0.562 0.704 0.746 0.780
0.0152 0.01508 7.68000 3.3849062920 2.6009407830    3.383  2.151  4.1266  4.274    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.609 -0.275 0.188 0.297 0.342 0.409 0.563 0.609 0.646
0.0152 0.01508 7.68000 3.4000000954 2.6011310876    3.398  2.159  4.1277  4.273    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.628 -0.291 0.174 0.284 0.330 0.397 0.552 0.598 0.635
0.0152 0.01508 7.68000 3.5690608025 2.6031367787    3.567  2.244  4.1405  4.260    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.841 -0.472 0.027 0.144 0.192 0.264 0.428 0.477 0.517
0.0152 0.01508 7.68000 3.6000001431 2.6034804607    3.598  2.260  4.1428  4.258    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.879 -0.504 0.001 0.119 0.168 0.240 0.406 0.456 0.495
0.0152 0.01508 7.68000 3.7724900246 2.6052782985    3.770  2.342  4.1549  4.244    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.085 -0.675 -0.142 -0.017 0.034 0.110 0.285 0.338 0.380
0.0152 0.01508 7.68000 3.8000001907 2.6055477311    3.798  2.355  4.1567  4.242    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.117 -0.702 -0.164 -0.039 0.013 0.090 0.266 0.319 0.361
0.0152 0.01508 7.68000 3.9275405407 2.6067403482    3.927  2.414  4.1651  4.231    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.264 -0.823 -0.266 -0.136 -0.082 -0.003 0.180 0.234 0.278
0.0152 0.01508 7.68000 4.0000000000 2.6073790840    4.001  2.446  4.1697  4.225    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.346 -0.891 -0.323 -0.191 -0.136 -0.056 0.130 0.186 0.230
0.0152 0.01508 7.68000 4.1299138069 2.6084600118    4.129  2.504  4.1777  4.213    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.490 -1.010 -0.424 -0.288 -0.231 -0.149 0.043 0.100 0.146
0.0152 0.01508 7.68000 4.1999998093 2.6090113217    4.198  2.535  4.1818  4.206    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.566 -1.073 -0.479 -0.340 -0.283 -0.199 -0.004 0.054 0.100
0.0152 0.01508 7.68000 4.2385683060 2.6093057806    4.236  2.551  4.1840  4.202    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.608 -1.107 -0.508 -0.369 -0.310 -0.226 -0.030 0.028 0.076
0.0152 0.01508 7.68000 4.4000000954 2.6104741055    4.397  2.620  4.1930  4.185    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.780 -1.249 -0.632 -0.487 -0.427 -0.340 -0.137 -0.077 -0.029
0.0152 0.01508 7.68000 4.5353307724 2.6113801855    4.532  2.676  4.2001  4.171    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.919 -1.365 -0.733 -0.585 -0.523 -0.433 -0.226 -0.165 -0.115
0.0152 0.01508 7.68000 4.5999999046 2.6117915791    4.597  2.702  4.2033  4.164    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.985 -1.420 -0.782 -0.631 -0.569 -0.478 -0.269 -0.207 -0.156
0.0152 0.01508 7.68000 4.7857508659 2.6129024569    4.783  2.777  4.2122  4.142    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.172 -1.577 -0.920 -0.765 -0.700 -0.607 -0.392 -0.328 -0.276
0.0152 0.01508 7.68000 4.8000001907 2.6129836005    4.798  2.782  4.2129  4.140    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.186 -1.589 -0.931 -0.776 -0.710 -0.617 -0.401 -0.338 -0.285
0.0152 0.01508 7.68000 5.0000000000 2.6140666223    4.999  2.861  4.2216  4.115    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.382 -1.755 -1.080 -0.920 -0.852 -0.757 -0.535 -0.469 -0.415
0.0152 0.01508 7.68000 5.1999998093 2.6150544000    5.200  2.938  4.2296  4.086    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.574 -1.921 -1.230 -1.065 -0.996 -0.898 -0.671 -0.603 -0.548
0.0152 0.01508 7.68000 5.2027702332 2.6150674708    5.203  2.939  4.2297  4.086    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.577 -1.923 -1.232 -1.067 -0.998 -0.900 -0.672 -0.605 -0.550
0.0152 0.01508 7.68000 5.3671097755 2.6158151452    5.368  3.002  4.2352  4.059    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.734 -2.061 -1.360 -1.191 -1.121 -1.021 -0.790 -0.722 -0.665
0.0152 0.01508 7.68000 5.3999996185 2.6159585084    5.401  3.014  4.2363  4.053    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.765 -2.089 -1.386 -1.217 -1.146 -1.046 -0.814 -0.746 -0.689
0.0152 0.01508 7.68000 5.5335044861 2.6165203724    5.534  3.065  4.2402  4.029    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.891 -2.202 -1.491 -1.320 -1.248 -1.146 -0.912 -0.843 -0.785
0.0152 0.01508 7.68000 5.5999994278 2.6167887546    5.601  3.090  4.2420  4.017    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.954 -2.259 -1.544 -1.372 -1.299 -1.197 -0.962 -0.892 -0.835
0.0152 0.01508 7.68000 5.7273077965 2.6172826486    5.728  3.137  4.2450  3.991    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.073 -2.369 -1.648 -1.474 -1.401 -1.298 -1.061 -0.990 -0.932
0.0152 0.01508 7.68000 5.8000001907 2.6175535027    5.801  3.165  4.2464  3.974    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.142 -2.434 -1.709 -1.534 -1.461 -1.358 -1.119 -1.049 -0.990
0.0152 0.01508 7.68000 5.8282675743 2.6176567320    5.829  3.175  4.2470  3.968    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.168 -2.459 -1.733 -1.558 -1.484 -1.380 -1.142 -1.071 -1.012
0.0152 0.01508 7.68000 5.9439125061 2.6180673212    5.944  3.219  4.2486  3.939    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.278 -2.565 -1.835 -1.659 -1.585 -1.481 -1.241 -1.170 -1.111
0.0152 0.01508 7.68000 6.0000000000 2.6182599138    6.000  3.241  4.2491  3.924    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.332 -2.618 -1.886 -1.709 -1.635 -1.531 -1.291 -1.220 -1.161
0.0152 0.01508 7.68000 6.0625677109 2.6184699298    6.063  3.264  4.2495  3.906    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.391 -2.677 -1.943 -1.766 -1.692 -1.588 -1.347 -1.276 -1.217
0.0152 0.01508 7.68000 6.1718950272 2.6188251732    6.172  3.306  4.2496  3.873    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.494 -2.782 -2.047 -1.870 -1.796 -1.692 -1.451 -1.380 -1.320
0.0152 0.01508 7.68000 6.1999998093 2.6189141709    6.200  3.317  4.2495  3.864    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.521 -2.810 -2.075 -1.897 -1.824 -1.719 -1.479 -1.408 -1.348
0.0152 0.01508 7.68000 6.3061013222 2.6192419486    6.305  3.357  4.2487  3.827    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.623 -2.918 -2.182 -2.005 -1.931 -1.827 -1.587 -1.516 -1.457
0.0152 0.01508 7.68000 6.4000000954 2.6195216279    6.399  3.394  4.2469  3.790    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.715 -3.019 -2.285 -2.108 -2.035 -1.932 -1.692 -1.622 -1.563
0.0152 0.01508 7.68000 6.4262862206 2.6195982397    6.425  3.404  4.2463  3.779    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.741 -3.048 -2.314 -2.137 -2.064 -1.961 -1.722 -1.652 -1.592
0.0152 0.01508 7.68000 6.5466017723 2.6199398913    6.545  3.451  4.2425  3.725    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.858 -3.183 -2.454 -2.278 -2.206 -2.105 -1.868 -1.798 -1.740
0.0152 0.01508 7.68000 6.6528139114 2.6202297141    6.650  3.494  4.2372  3.667    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.965 -3.314 -2.592 -2.417 -2.347 -2.248 -2.014 -1.946 -1.888
0.0152 0.01508 7.68000 6.7393302917 2.6204580451    6.736  3.530  4.2310  3.613    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.055 -3.429 -2.715 -2.543 -2.475 -2.377 -2.147 -2.081 -2.024
0.0152 0.01508 7.68000 6.8220648766 2.6206701771    6.818  3.565  4.2240  3.555    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.142 -3.545 -2.842 -2.672 -2.606 -2.511 -2.285 -2.220 -2.164
0.0152 0.01508 7.68000 6.8931450844 2.6208477581    6.889  3.596  4.2166  3.499    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.220 -3.654 -2.962 -2.795 -2.731 -2.638 -2.417 -2.354 -2.299
0.0152 0.01508 7.68000 6.9631457329 2.6210185734    6.959  3.630  4.2096  3.441    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.305 -3.768 -3.085 -2.921 -2.859 -2.769 -2.553 -2.491 -2.437
0.0152 0.01508 7.68000 6.9882273674 2.6210788207    6.984  3.643  4.2086  3.425    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.338 -3.807 -3.125 -2.961 -2.899 -2.810 -2.594 -2.532 -2.479
0.0152 0.01508 7.68000 7.0000000000 2.6211069280    6.996  3.652  4.2112  3.428    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.359 -3.818 -3.132 -2.967 -2.905 -2.814 -2.596 -2.534 -2.480
0.0152 0.01508 7.68000 7.0126280785 2.6211369570    7.009  3.660  4.2138  3.431    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.381 -3.831 -3.139 -2.973 -2.910 -2.819 -2.599 -2.536 -2.482
0.0152 0.01508 7.68000 7.0296297073 2.6211771902    7.026  3.678  4.2247  3.458    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.425 -3.834 -3.124 -2.953 -2.887 -2.792 -2.565 -2.500 -2.444
0.0152 0.01508 7.68000 7.0352525711 2.6211904472    7.031  3.692  4.2357  3.488    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.459 -3.826 -3.098 -2.922 -2.853 -2.754 -2.520 -2.453 -2.395
0.0152 0.01508 7.68000 7.0378684998 2.6211966064    7.034  3.706  4.2466  3.517    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.496 -3.822 -3.075 -2.895 -2.823 -2.721 -2.480 -2.410 -2.350
0.0152 0.01508 7.68000 7.0391626358 2.6211996515    7.035  3.722  4.2561  3.540    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.535 -3.825 -3.062 -2.878 -2.804 -2.698 -2.452 -2.380 -2.318
0.0152 0.01508 7.68000 7.0400042534 2.6212016312    7.036  3.739  4.2649  3.558    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.577 -3.835 -3.057 -2.870 -2.793 -2.684 -2.432 -2.358 -2.295
0.0152 0.01508 7.68000 7.0401053429 2.6212018689    7.036  3.740  4.2657  3.560    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.580 -3.835 -3.056 -2.868 -2.791 -2.682 -2.430 -2.355 -2.292
0.0152 0.01508 7.68000 7.0404872894 2.6212027671    7.037  3.716  4.2582  3.554    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.520 -3.802 -3.036 -2.851 -2.776 -2.670 -2.422 -2.349 -2.287
0.0152 0.01508 7.68000 7.0407862663 2.6212034701    7.037  3.695  4.2486  3.536    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.468 -3.786 -3.037 -2.855 -2.783 -2.680 -2.438 -2.368 -2.308
0.0152 0.01508 7.68000 7.0410380363 2.6212040621    7.037  3.685  4.2378  3.504    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -4.442 -3.800 -3.069 -2.892 -2.823 -2.723 -2.488 -2.420 -2.362
